Cliente_ID,Genero,Idade,Parceiro,Dependentes,Tempo_Cliente_Meses,Tipo_Contrato,Servico_Internet,Suporte_Tecnico,Streaming,Cobranca_Sem_Papel,Metodo_Pagamento,Chamadas_Suporte_6M,Atrasos_Pagamento_12M,Valor_Mensal,Valor_Total,Satisfacao,Churn
CLI01209,Feminino,40,Sim,Não,14,Anual,Sem Internet,Não Aplicável,Não Aplicável,Sim,Débito Automático,0,0,29.9,425.22,4,Não
CLI01210,Masculino,64,Sim,Não,48,Mensal,Fibra,Não,Sim,Não,PIX,1,0,126.03,6220.15,3,Não
CLI01211,Masculino,75,Sim,Não,62,Mensal,Fibra,Sim,Não,Sim,PIX,1,0,80.79,4831.66,4,Sim
CLI01212,Feminino,36,Sim,Sim,27,Mensal,DSL,Não,Sim,Sim,Débito Automático,2,2,86.8,2283.69,2,Sim
CLI01213,Masculino,19,Não,Não,45,Anual,Sem Internet,Não Aplicável,Não Aplicável,Sim,Cartão de Crédito,0,1,37.07,1577.56,4,Não
CLI01214,Masculino,29,Não,Sim,23,Mensal,DSL,Sim,Sim,Não,Cartão de Crédito,0,1,95.1,2119.4,3,Sim
CLI01215,Feminino,30,Não,Não,17,Anual,Fibra,Não,Não,Sim,PIX,3,0,73.69,1258.67,3,Não
CLI01216,Feminino,22,Sim,Não,51,Mensal,Sem Internet,Não Aplicável,Não Aplicável,Sim,Boleto,0,2,30.85,1555.2,4,Não
CLI01217,Feminino,48,Sim,Sim,25,Mensal,Fibra,Não,Não,Não,Débito Automático,2,3,71.69,1835.25,2,Sim
CLI01218,Masculino,43,Não,Não,5,Mensal,Sem Internet,Não Aplicável,Não Aplicável,Sim,Cartão de Crédito,1,2,22.57,112.12,2,Sim
CLI01219,Feminino,65,Sim,Não,14,Bienal,Sem Internet,Não Aplicável,Não Aplicável,Não,Boleto,0,2,22.67,305.32,4,Não
CLI01220,Feminino,19,Sim,Não,15,Mensal,Fibra,Sim,Não,Sim,Débito Automático,0,2,95.73,,3,Sim
CLI01221,Masculino,63,Não,Não,15,Mensal,Fibra,Não,Não,Sim,PIX,2,1,108.69,1593.18,1,Não
CLI01222,Feminino,73,Sim,Não,11,Bienal,Fibra,Não,Sim,Sim,PIX,0,0,91.46,1013.05,4,Não
CLI01223,Masculino,44,Sim,Sim,41,Bienal,Fibra,Sim,Sim,Sim,Débito Automático,1,0,87.11,3461.93,3,Não
CLI01224,Masculino,31,Não,Sim,18,Anual,Fibra,Sim,Não,Sim,Boleto,1,2,100.15,1737.77,3,Não
CLI01225,Feminino,44,Não,Não,43,Bienal,DSL,Não,Sim,Sim,PIX,0,3,65.61,2676.07,5,Não
CLI01226,Masculino,61,Não,Sim,60,Mensal,Fibra,Sim,Sim,Sim,Débito Automático,0,0,108.22,6522.11,4,Não
CLI01227,Masculino,58,Não,Não,12,Mensal,DSL,Não,Não,Não,PIX,1,1,70.53,860.83,4,Não
CLI01228,Masculino,39,Sim,Não,34,Mensal,Fibra,Não,Não,Não,Boleto,1,0,83.52,2830.98,4,Sim
CLI01229,Feminino,33,Não,Sim,50,Bienal,Fibra,Sim,Sim,Não,Boleto,4,1,115.3,5790.8,2,Não
CLI01230,Feminino,64,Sim,Não,34,Mensal,DSL,Sim,Não,Sim,Débito Automático,1,0,64.51,2065.65,,Não
CLI01231,Feminino,67,Sim,Sim,43,Bienal,Fibra,Não,Não,Sim,Boleto,2,1,103.48,4570.08,5,Não
CLI01232,Masculino,44,Não,Não,26,Bienal,DSL,Não,Não,Sim,Boleto,1,0,61.62,1599.88,3,Não
CLI01233,Feminino,31,Sim,Sim,41,Mensal,Fibra,Sim,Sim,Não,Cartão de Crédito,1,1,128.56,5067.86,4,Não
CLI01234,Feminino,22,Sim,Sim,22,Anual,DSL,Sim,Sim,Sim,Débito Automático,0,0,89.07,1975.44,4,Não
CLI01235,Feminino,40,Sim,Sim,22,Mensal,DSL,Não,Sim,Sim,Boleto,1,0,64.6,1402.79,3,Sim
CLI01236,Feminino,69,Não,Não,60,Anual,Fibra,Não,Não,Sim,Cartão de Crédito,2,0,77.62,4587.92,4,Não
CLI01237,Feminino,66,Sim,Sim,33,Mensal,Fibra,Sim,Sim,Sim,Débito Automático,1,1,102.2,3268.23,1,Não
CLI01238,Masculino,38,Sim,Sim,7,Mensal,Fibra,Não,Sim,Sim,Boleto,0,1,130.46,909.27,3,Não
CLI01239,Feminino,66,Não,Não,32,Bienal,DSL,Sim,Não,Não,Cartão de Crédito,3,1,72.37,2358.79,2,Não
CLI01240,Masculino,31,Sim,Sim,41,Mensal,DSL,Não,Não,Sim,Cartão de Crédito,3,3,70.06,2855.15,2,Sim
CLI01241,Masculino,22,Sim,Sim,7,Mensal,DSL,Sim,Sim,Sim,Boleto,0,4,109.12,745.27,4,Sim
CLI01242,Feminino,57,Não,Sim,62,Mensal,Fibra,Não,Sim,Não,Boleto,2,3,124.46,7839.99,1,Sim
CLI01243,Masculino,39,Sim,Não,24,Mensal,DSL,Sim,Sim,Não,PIX,1,0,82.8,1964.16,4,Não
CLI01244,Masculino,26,Sim,Não,20,Mensal,DSL,Não,Sim,Não,Cartão de Crédito,1,0,55.7,1088.92,4,Não
CLI01245,Masculino,,Sim,Não,45,Mensal,Fibra,Sim,Sim,Não,Boleto,1,1,116.04,5169.87,4,Não
CLI01246,Feminino,57,Não,Não,45,Bienal,Sem Internet,Não Aplicável,Não Aplicável,Não,Cartão de Crédito,2,1,39.36,1817.19,3,Sim
CLI01247,Feminino,45,Sim,Não,52,Anual,Fibra,Não,Não,Sim,Cartão de Crédito,2,1,79.28,3943.68,3,Sim
CLI01248,Feminino,75,Sim,Não,21,Mensal,Fibra,Sim,Sim,Não,Boleto,1,1,103.92,2171.22,5,Não
CLI01249,Masculino,54,Não,Sim,28,Mensal,Fibra,Sim,Sim,Sim,PIX,2,1,121.36,3290.92,3,Sim
CLI01250,Masculino,49,Não,Sim,17,Mensal,Fibra,Não,Sim,Sim,Cartão de Crédito,2,0,115.94,1937.01,5,Não
CLI01251,Masculino,52,Sim,Sim,31,Bienal,Fibra,Sim,Não,Sim,Débito Automático,1,2,71.96,2263.11,3,Não
CLI01252,Masculino,71,Sim,Sim,9,Mensal,DSL,Sim,Não,Sim,Boleto,1,1,65.29,569.49,3,Não
CLI01253,Feminino,71,Sim,Sim,36,Anual,DSL,Não,Não,Sim,Débito Automático,1,1,65.46,2314.22,,Sim
CLI01254,,26,Não,Não,37,Mensal,DSL,Não,Não,Sim,PIX,0,0,66.48,2506.1,4,Não
CLI01255,Feminino,21,Sim,Não,11,Mensal,Fibra,Não,Sim,Sim,Boleto,0,1,101.25,1077.13,4,Não
CLI01256,Feminino,68,Sim,Não,6,Anual,Sem Internet,Não Aplicável,Não Aplicável,Não,Boleto,2,6,24.72,145.7,5,Não
CLI01257,Feminino,24,Sim,Sim,16,Anual,DSL,Sim,Sim,Sim,PIX,2,0,92.56,1474.46,3,Não
CLI01258,Feminino,70,Não,Não,12,Bienal,Sem Internet,Não Aplicável,Não Aplicável,Sim,Boleto,0,2,26.29,306.23,2,Não
CLI01259,Feminino,49,Não,Não,32,Anual,Fibra,Não,Não,Sim,Cartão de Crédito,2,0,110.31,3607.6,3,Não
CLI01260,Feminino,45,Sim,Não,57,Mensal,DSL,Sim,Sim,Não,Cartão de Crédito,0,2,90.84,5193.77,3,Não
CLI01261,Feminino,53,Sim,Não,17,Mensal,DSL,Sim,Sim,Sim,PIX,2,2,83.27,1400.5,1,Sim
CLI01262,Masculino,63,Sim,Sim,35,Anual,Sem Internet,Não Aplicável,Não Aplicável,Não,PIX,0,1,32.15,1099.45,3,Não
CLI01263,Feminino,51,Não,Não,17,Anual,Sem Internet,Não Aplicável,Não Aplicável,Sim,PIX,0,1,26.77,434.03,4,Não
CLI01264,Masculino,33,Sim,Sim,37,Mensal,Fibra,,Sim,Sim,Débito Automático,2,1,128.74,4554.77,3,Sim
CLI01265,Masculino,57,Sim,Não,44,Mensal,Fibra,Sim,Não,Sim,Cartão de Crédito,0,0,89.38,3927.93,3,Não
CLI01266,Masculino,71,Sim,Não,40,Anual,DSL,Não,Não,Não,Boleto,1,3,80.31,3308.34,3,Sim
CLI01267,Masculino,30,Não,Não,19,Bienal,DSL,Não,Sim,Sim,PIX,0,1,92.22,1676.62,5,Não
CLI01268,Masculino,49,Não,Não,45,Anual,Sem Internet,Não Aplicável,Não Aplicável,Não,PIX,2,0,31.04,1328.16,4,Não
CLI01269,Feminino,54,Sim,Não,21,Mensal,Fibra,,Sim,Não,Débito Automático,3,1,98.55,2043.69,1,Sim
CLI01270,Feminino,58,Não,Sim,50,Mensal,DSL,Não,Sim,Sim,Cartão de Crédito,1,0,59.19,2841.22,4,Sim
CLI01271,Feminino,29,Sim,Não,46,Anual,DSL,Não,Não,Sim,Débito Automático,1,4,64.75,2841.4,1,Sim
CLI01272,Masculino,55,Não,Sim,66,Anual,DSL,Sim,Não,Sim,Cartão de Crédito,0,0,91.86,5727.8,3,Não
CLI01273,Masculino,51,Não,Não,64,Mensal,Sem Internet,Não Aplicável,Não Aplicável,Sim,Cartão de Crédito,1,0,35.55,2289.43,3,Não
CLI01274,Feminino,70,Sim,Não,13,Mensal,DSL,Sim,Sim,Sim,PIX,2,0,95.81,1246.36,3,Sim
CLI01275,Masculino,62,Sim,Não,46,Mensal,DSL,Sim,Sim,Sim,Cartão de Crédito,2,4,90.82,,3,Não
CLI01276,Feminino,58,Não,Sim,41,Anual,Fibra,Não,Sim,Não,Débito Automático,0,2,102.86,4317.99,4,Não
CLI01277,Feminino,72,Sim,Não,31,Bienal,DSL,Não,Sim,Não,PIX,0,0,62.92,1901.82,3,Não
CLI01278,Feminino,25,Sim,Não,50,Mensal,DSL,Não,Sim,Sim,Cartão de Crédito,0,1,89.44,4423.25,3,Não
CLI01279,Feminino,38,Sim,Não,12,Mensal,DSL,Sim,Sim,Sim,Cartão de Crédito,0,1,64.38,765.61,4,Não
CLI01280,Feminino,22,Sim,Não,37,Anual,DSL,Sim,Sim,Sim,Cartão de Crédito,2,3,85.54,3210.42,,Não
CLI01281,Feminino,39,Não,Sim,23,Mensal,Fibra,Sim,Sim,Não,PIX,0,0,94.02,2109.57,5,Não
CLI01282,Feminino,61,Não,Não,35,Mensal,Fibra,Não,Sim,Sim,Boleto,2,1,85.83,2868.11,3,Não
CLI01283,Feminino,73,Sim,Sim,32,Bienal,Fibra,Sim,Não,Sim,Débito Automático,0,0,85.18,2723.22,4,Não
CLI01284,Masculino,37,Sim,Sim,25,Mensal,DSL,Não,Não,Sim,Boleto,1,1,44.54,1142.73,3,Sim
CLI01285,Feminino,19,Não,Não,12,Mensal,DSL,Sim,Sim,Sim,Boleto,2,0,67.49,763.17,3,Não
CLI01286,Masculino,54,Não,Sim,27,Mensal,Fibra,Não,Não,Sim,Débito Automático,0,0,98.2,2704.94,3,Não
CLI01287,Masculino,74,Sim,Sim,50,Bienal,Fibra,Não,Sim,Sim,Débito Automático,1,0,91.7,4366.66,4,Não
CLI01288,Feminino,46,Sim,Não,43,Anual,DSL,Sim,Sim,Sim,PIX,1,0,96.82,4126.49,3,Não
CLI01289,Feminino,23,Não,Não,22,Mensal,Fibra,Sim,Não,Sim,Débito Automático,0,2,112.44,2335.7,4,Sim
CLI01290,Feminino,37,Sim,Sim,68,Bienal,Fibra,,Sim,Sim,Boleto,2,3,105.14,6794.38,4,Não
CLI01291,Masculino,36,Não,Sim,32,Mensal,DSL,Não,Sim,Sim,PIX,1,0,86.9,2679.68,4,Não
CLI01292,Feminino,40,Não,Não,40,Anual,Fibra,Sim,Sim,Não,Cartão de Crédito,0,1,132.4,5136.29,,Não
CLI01293,Masculino,27,Sim,Sim,42,Mensal,Fibra,Sim,Sim,Sim,Boleto,1,1,109.55,4737.58,3,Sim
CLI01294,Masculino,22,Não,Não,66,Mensal,Sem Internet,Não Aplicável,Não Aplicável,Sim,Boleto,1,1,28.15,1895.14,3,Sim
CLI01295,Masculino,62,Sim,Não,14,Mensal,Sem Internet,Não Aplicável,Não Aplicável,Não,Débito Automático,0,0,21.15,294.85,4,Sim
CLI01296,Masculino,26,Sim,Não,21,Anual,DSL,Sim,Sim,Não,Boleto,0,3,81.88,1748.92,4,Sim
CLI01297,Masculino,45,Não,Não,52,Anual,Fibra,Não,Não,Não,Cartão de Crédito,0,1,95.33,4711.93,5,Não
CLI01298,Feminino,33,Sim,Sim,31,Mensal,DSL,Não,Sim,Sim,Boleto,0,3,73.67,2324.43,3,Não
CLI01299,Masculino,25,Sim,Sim,65,Mensal,DSL,Sim,Não,Não,Débito Automático,1,0,91.49,,3,Não
CLI01300,Feminino,18,Sim,Não,47,Anual,Fibra,Sim,Sim,Não,PIX,1,0,97.66,4710.71,2,Não
CLI01301,Masculino,19,Não,Não,49,Mensal,Sem Internet,Não Aplicável,Não Aplicável,Sim,Boleto,2,3,33.97,1595.54,3,Não
CLI01302,Masculino,30,Sim,Não,31,Mensal,Fibra,Sim,Sim,Não,Débito Automático,2,1,128.19,3931.86,3,Sim
CLI01303,Feminino,,Sim,Não,31,Bienal,Fibra,Sim,Não,Sim,Débito Automático,0,1,99.39,2979.6,4,Não
CLI01304,Masculino,62,Sim,Sim,20,Bienal,Sem Internet,Não Aplicável,Não Aplicável,Sim,Boleto,0,1,26.25,515.94,4,Não
CLI01305,Feminino,41,Sim,Não,19,Anual,DSL,Não,Sim,Não,PIX,0,1,85.18,1609.87,4,Não
CLI01306,Masculino,18,Sim,Sim,9,Bienal,Sem Internet,Não Aplicável,Não Aplicável,Sim,Débito Automático,3,2,22.43,200.9,4,Não
CLI01307,Masculino,55,Sim,Não,57,Mensal,Fibra,Sim,Sim,Sim,Débito Automático,0,0,119.97,6657.74,4,Não
CLI01308,Feminino,,Sim,Não,31,Anual,DSL,Sim,Sim,Sim,Cartão de Crédito,1,0,64.5,2008.58,3,Não
CLI01309,,20,Não,Sim,41,Mensal,Fibra,Não,Não,Sim,Cartão de Crédito,0,0,81.35,3163.25,4,Não
CLI01310,Masculino,69,Não,Não,6,Mensal,DSL,Não,Sim,Sim,Cartão de Crédito,0,1,90.63,536.21,4,Sim
CLI01311,Feminino,52,Não,Não,13,Mensal,DSL,Sim,Não,Sim,Débito Automático,1,2,66.07,811.01,4,Sim
CLI01312,Masculino,18,Sim,Sim,34,Anual,Fibra,Sim,Sim,Não,Débito Automático,2,0,103.28,3476.31,4,Não
CLI01313,Feminino,68,Não,Sim,35,Mensal,Fibra,Sim,Sim,Sim,Boleto,3,0,104.78,3516.18,2,Não
CLI01314,Feminino,31,Sim,Sim,6,Mensal,Sem Internet,Não Aplicável,Não Aplicável,Não,Cartão de Crédito,0,1,43.0,256.42,4,Não
CLI01315,Masculino,54,Não,Não,23,Bienal,Fibra,Não,Não,Sim,Cartão de Crédito,2,0,71.77,1598.89,5,Não
CLI01316,Masculino,35,Sim,Não,32,Mensal,Fibra,Sim,Não,Não,Boleto,2,0,85.53,2629.0,5,Sim
CLI01317,Feminino,60,Sim,Não,26,Mensal,DSL,Não,Sim,Sim,Cartão de Crédito,1,0,61.95,1600.73,1,Sim
CLI01318,Feminino,34,Sim,Sim,15,Mensal,DSL,Sim,Sim,Não,Débito Automático,0,1,71.51,1008.63,3,Não
CLI01319,Feminino,69,Sim,Sim,31,Mensal,Fibra,Sim,Sim,Sim,PIX,2,1,113.81,3580.84,3,Sim
CLI01320,Masculino,56,Sim,Não,16,Mensal,DSL,Sim,Não,Sim,Boleto,1,4,79.57,1261.46,2,Não
CLI01321,Feminino,31,Sim,Não,19,Bienal,Fibra,Não,Não,Sim,PIX,4,2,67.85,1303.11,1,Sim
CLI01322,Feminino,54,Sim,Sim,43,Mensal,Sem Internet,Não Aplicável,Não Aplicável,Não,Cartão de Crédito,2,0,31.39,1284.07,3,Não
CLI01323,Feminino,61,Não,Não,42,Mensal,DSL,Não,Não,Não,Débito Automático,0,1,67.46,2852.46,4,Sim
CLI01324,Feminino,60,Sim,Não,24,Mensal,Fibra,Sim,Não,Não,PIX,0,2,105.94,2594.69,4,Não
CLI01325,Masculino,35,Não,Sim,24,Anual,Sem Internet,Não Aplicável,Não Aplicável,Sim,Boleto,0,0,30.89,739.7,3,Não
CLI01326,Masculino,20,Não,Não,22,Anual,Fibra,Não,Não,Sim,Cartão de Crédito,2,2,81.44,1746.96,3,Não
CLI01327,Feminino,39,Sim,Não,33,Mensal,Fibra,Sim,Sim,Sim,Boleto,0,2,136.66,4343.0,3,Não
CLI01328,Masculino,47,Não,Sim,61,Mensal,Fibra,Não,Não,Sim,Cartão de Crédito,2,1,99.44,5755.66,3,Sim
CLI01329,Feminino,69,Não,Não,63,Mensal,DSL,Não,Sim,Sim,Boleto,3,0,97.41,6093.09,1,Sim
CLI01330,Feminino,49,Sim,Sim,20,Mensal,Fibra,Não,Sim,Não,Cartão de Crédito,0,1,118.99,2251.08,5,Sim
CLI01331,Feminino,18,Sim,Não,60,Mensal,Fibra,Não,Sim,Sim,Cartão de Crédito,1,1,134.99,8214.87,5,Sim
CLI01332,Feminino,32,Sim,Não,23,Mensal,DSL,Não,Não,Sim,Débito Automático,1,0,58.71,1331.18,4,Sim
CLI01333,Masculino,24,Sim,Não,12,Anual,Sem Internet,Não Aplicável,Não Aplicável,Não,Débito Automático,2,0,36.32,446.87,4,Sim
CLI01334,Masculino,44,Sim,Sim,28,Anual,Fibra,Não,Não,Sim,Débito Automático,2,0,74.53,2145.59,5,Não
CLI01335,Masculino,22,Sim,Sim,60,Anual,Fibra,Não,Não,Não,PIX,1,4,92.9,5555.88,2,Sim
CLI01336,Feminino,75,Sim,Não,39,Mensal,Fibra,Não,Não,Não,Débito Automático,3,1,77.18,2984.83,2,Sim
CLI01337,Feminino,33,Não,Sim,36,Mensal,DSL,Não,Não,Sim,Cartão de Crédito,0,0,85.69,2973.42,5,Não
CLI01338,Feminino,29,Sim,Não,15,Anual,Fibra,Não,Sim,Sim,Boleto,1,1,113.25,1716.96,4,Não
CLI01339,Feminino,53,Sim,Não,34,Mensal,Fibra,Não,Não,Sim,Cartão de Crédito,2,2,107.96,3668.21,4,Sim
CLI01340,Masculino,47,Não,Sim,43,Anual,Fibra,Não,Não,Sim,PIX,3,1,93.82,3975.71,2,Sim
CLI01341,Feminino,53,Sim,Sim,62,Bienal,Sem Internet,Não Aplicável,Não Aplicável,Sim,Boleto,1,1,19.14,1131.71,5,Não
CLI01342,Masculino,56,Não,Não,29,Mensal,Sem Internet,Não Aplicável,Não Aplicável,Sim,Débito Automático,3,1,21.22,584.84,2,Sim
CLI01343,Feminino,69,Sim,Não,39,Mensal,Sem Internet,Não Aplicável,Não Aplicável,Sim,Débito Automático,0,2,41.45,1626.82,5,Não
CLI01344,Feminino,74,Sim,Não,5,Mensal,DSL,,Sim,Sim,Boleto,2,1,87.62,420.15,5,Não
CLI01345,Masculino,74,Não,Não,68,Anual,Fibra,Sim,Não,Não,Débito Automático,0,1,94.8,6267.77,3,Não
CLI01346,Masculino,26,Não,Não,17,Anual,DSL,Não,Não,Sim,Débito Automático,2,0,57.89,926.1,4,Não
CLI01347,Feminino,65,Sim,Não,32,Anual,Fibra,Sim,Sim,Sim,Débito Automático,2,2,134.01,4413.33,2,Não
CLI01348,Masculino,35,Sim,Sim,41,Mensal,Fibra,Sim,Sim,Sim,Débito Automático,3,1,136.21,5694.91,2,Sim
CLI01349,Feminino,61,Sim,Não,24,Bienal,DSL,,Sim,Não,Boleto,1,0,92.28,2108.06,4,Não
CLI01350,Feminino,42,Não,Não,9,Mensal,Fibra,Não,Sim,Sim,PIX,0,0,124.66,1117.02,3,Sim
CLI01351,Masculino,18,Não,Sim,28,Mensal,DSL,Não,Sim,Não,Boleto,1,3,68.02,1811.02,4,Não
CLI01352,Masculino,34,Não,Não,33,Mensal,DSL,Não,Sim,Não,Cartão de Crédito,1,0,103.96,3261.72,4,Não
CLI01353,Masculino,73,Sim,Não,34,Anual,DSL,Sim,Não,Sim,Cartão de Crédito,1,2,68.17,2231.5,5,Não
CLI01354,Feminino,50,Sim,Não,53,Bienal,DSL,Não,Sim,Não,Débito Automático,1,0,63.57,,3,Não
CLI01355,Masculino,74,Não,Não,16,Mensal,Fibra,Não,Não,Sim,Débito Automático,2,1,110.63,1779.68,5,Sim
CLI01356,Feminino,49,Não,Não,48,Anual,Fibra,Sim,Não,Sim,Cartão de Crédito,2,2,112.1,5329.17,3,Sim
CLI01357,,63,Não,Não,7,Anual,DSL,Não,Sim,Sim,PIX,2,2,81.86,562.49,2,Sim
CLI01358,Masculino,67,Sim,Sim,24,Mensal,DSL,Sim,Não,Sim,Débito Automático,3,2,97.56,2258.39,3,Sim
CLI01359,Feminino,28,Sim,Sim,59,Mensal,Sem Internet,Não Aplicável,Não Aplicável,Não,PIX,0,0,19.61,1117.47,4,Não
CLI01360,Masculino,57,Sim,Não,20,Anual,Sem Internet,Não Aplicável,Não Aplicável,Não,Boleto,0,3,29.95,605.58,4,Não
CLI01361,Feminino,61,Não,Sim,17,Mensal,DSL,Não,Sim,Sim,Cartão de Crédito,0,0,93.88,1599.83,4,Sim
CLI01362,Masculino,61,Não,Sim,28,Anual,DSL,Sim,Sim,Sim,Débito Automático,3,0,85.7,2361.95,5,Não
CLI01363,Masculino,30,Sim,Sim,61,Mensal,Fibra,Não,Sim,Sim,Boleto,3,3,116.52,7247.87,2,Sim
CLI01364,Feminino,40,Sim,Não,52,Anual,Sem Internet,Não Aplicável,Não Aplicável,Sim,Cartão de Crédito,1,0,28.95,1491.4,5,Não
CLI01365,Feminino,21,Não,Sim,47,Mensal,Fibra,Não,Sim,Sim,PIX,1,1,98.32,4477.23,2,Sim
CLI01366,Feminino,27,Sim,Não,37,Mensal,DSL,Sim,Sim,Não,Débito Automático,0,1,80.41,2982.63,,Não
CLI01367,Feminino,65,Não,Não,11,Anual,DSL,Não,Não,Não,Boleto,1,0,44.8,479.04,1,Sim
CLI01368,Masculino,45,Não,Sim,61,Mensal,DSL,Não,Não,Sim,Cartão de Crédito,0,1,67.53,3938.74,3,Não
CLI01369,Feminino,36,Não,Não,17,Mensal,Fibra,Sim,Sim,Sim,Débito Automático,0,0,102.2,1757.44,4,Não
CLI01370,Masculino,52,Sim,Não,27,Anual,Fibra,Sim,Não,Sim,Débito Automático,1,0,95.48,2516.03,4,Não
CLI01371,Masculino,65,Sim,Não,25,Mensal,Fibra,Não,Sim,Sim,Débito Automático,1,0,109.03,2567.01,5,Não
CLI01372,Masculino,40,Sim,Sim,14,Bienal,Fibra,Não,Não,Não,Débito Automático,2,0,107.74,1480.85,3,Não
CLI01373,Masculino,49,Não,Sim,31,Bienal,Fibra,Sim,Não,Não,PIX,3,0,100.27,3058.95,1,Sim
CLI01374,Feminino,62,Não,Não,65,Mensal,Fibra,Não,Sim,Não,Boleto,0,1,90.9,5913.86,4,Não
CLI01375,Masculino,26,Sim,Não,29,Anual,Fibra,Não,Sim,Sim,Cartão de Crédito,3,0,115.58,3415.61,1,Sim
CLI01376,Masculino,47,Sim,Sim,49,Mensal,DSL,Não,Não,Sim,Cartão de Crédito,0,0,72.53,3462.24,4,Não
CLI01377,Feminino,43,Sim,Não,51,Mensal,Fibra,Sim,Sim,Sim,PIX,1,2,90.57,4704.44,2,Sim
CLI01378,Feminino,24,Não,Não,14,Bienal,Fibra,Sim,Sim,Sim,Cartão de Crédito,1,0,105.89,1470.88,3,Sim
CLI01379,Masculino,49,Sim,Sim,34,Mensal,Fibra,Sim,Sim,Não,PIX,1,2,131.56,4347.69,2,Sim
CLI01380,Masculino,49,Sim,Sim,18,Mensal,DSL,Não,Sim,Não,PIX,0,0,89.72,1538.83,5,Não
CLI01381,Feminino,,Não,Não,30,Anual,Fibra,Sim,Sim,Sim,Cartão de Crédito,0,0,102.3,2911.62,4,Não
CLI01382,Feminino,28,Não,Sim,10,Mensal,DSL,Sim,Não,Não,PIX,0,1,78.54,798.67,5,Não
CLI01383,Masculino,69,Sim,Não,49,Mensal,DSL,Sim,Sim,Não,Cartão de Crédito,2,1,102.33,4739.23,4,Não
CLI01384,Masculino,27,Sim,Não,3,Bienal,DSL,Sim,Não,Sim,PIX,0,0,82.01,240.39,4,Não
CLI01385,Feminino,60,Não,Sim,31,Mensal,Fibra,Sim,Sim,Sim,Débito Automático,3,3,97.08,2950.45,2,Sim
CLI01386,Feminino,28,Sim,Não,69,Bienal,Fibra,Sim,Não,Sim,PIX,1,1,97.69,6711.5,4,Não
CLI01387,Masculino,39,Não,Não,38,Mensal,Fibra,Não,Não,Sim,PIX,2,2,96.11,3533.43,4,Sim
CLI01388,Feminino,58,Não,Não,23,Mensal,DSL,Não,Sim,Sim,Cartão de Crédito,0,0,91.0,2025.74,5,Sim
CLI01389,Masculino,24,Sim,Não,24,Mensal,DSL,Sim,Não,Sim,Cartão de Crédito,0,0,58.14,1315.61,5,Não
CLI01390,Feminino,60,Não,Não,22,Mensal,DSL,Sim,Sim,Sim,PIX,1,0,74.71,1654.4,3,Não
CLI01391,Feminino,31,Não,Não,36,Anual,DSL,Sim,Sim,Sim,Boleto,0,0,84.24,2993.75,3,Não
CLI01392,Feminino,35,Não,Sim,42,Mensal,Fibra,Não,Não,Não,Boleto,2,0,106.39,4540.71,5,Não
CLI01393,Feminino,32,Não,Não,64,Mensal,Fibra,Sim,Sim,Não,PIX,0,2,127.61,8095.65,4,Sim
CLI01394,Feminino,35,Sim,Não,16,Bienal,DSL,Não,Sim,Sim,PIX,1,0,76.41,1233.38,4,Não
CLI01395,Masculino,75,Não,Sim,35,Mensal,DSL,Não,Não,Não,Débito Automático,0,0,59.43,2062.58,3,Sim
CLI01396,Masculino,59,Sim,Sim,34,Anual,Fibra,Não,Não,Não,Cartão de Crédito,1,1,101.89,3530.45,4,Não
CLI01397,Feminino,37,Sim,Sim,25,Anual,DSL,Não,Não,Sim,Cartão de Crédito,2,2,79.39,,2,Não
CLI01398,Masculino,65,Sim,Não,41,Anual,Fibra,Não,Sim,Sim,Boleto,1,1,91.73,3643.96,3,Não
CLI01399,,23,Sim,Sim,6,Anual,Sem Internet,Não Aplicável,Não Aplicável,Sim,PIX,2,1,37.0,212.65,4,Sim
CLI01400,Masculino,22,Não,Não,29,Anual,Sem Internet,Não Aplicável,Não Aplicável,Não,Débito Automático,0,1,17.1,501.61,5,Não
CLI01401,Masculino,49,Sim,Sim,42,Mensal,DSL,Não,Sim,Sim,Cartão de Crédito,2,0,54.79,2176.73,3,Sim
CLI01402,Feminino,66,Sim,Não,21,Bienal,Sem Internet,Não Aplicável,Não Aplicável,Sim,PIX,0,4,35.78,712.21,3,Não
CLI01403,Masculino,31,Sim,Sim,13,Mensal,Fibra,Sim,Sim,Não,PIX,1,2,123.06,1507.34,3,Não
CLI01404,Feminino,32,Sim,Não,30,Mensal,Fibra,Não,Sim,Sim,Cartão de Crédito,0,0,94.52,2672.63,3,Sim
CLI01405,Feminino,32,Sim,Sim,45,Mensal,Sem Internet,Não Aplicável,Não Aplicável,Não,Boleto,0,2,24.3,1058.93,4,Não
CLI01406,Feminino,71,Não,Sim,42,Anual,Fibra,Não,Sim,Sim,Boleto,0,3,92.2,3930.95,5,Não
CLI01407,Masculino,72,Sim,Não,20,Mensal,DSL,Não,Sim,Não,PIX,2,1,65.09,1292.77,4,Sim
CLI01408,Masculino,72,Não,Não,56,Mensal,DSL,Não,Sim,Sim,PIX,1,0,57.23,3271.46,4,Não
CLI01409,,40,Sim,Não,37,Anual,Fibra,Não,Não,Sim,Cartão de Crédito,0,0,103.09,3665.29,5,Não
CLI01410,Masculino,65,Não,Sim,18,Anual,DSL,,Não,Sim,Boleto,1,3,59.19,1066.03,5,Não
